Time(s),CH1V,CH2V
-3.880000e-03,5.190667e+00,3.857867e+00
-3.860000e-03,5.221067e+00,3.933333e+00
-3.840000e-03,5.199467e+00,4.018400e+00
-3.820000e-03,5.195200e+00,4.018400e+00
-3.800000e-03,5.190667e+00,4.103200e+00
-3.780000e-03,5.212533e+00,4.126667e+00
-3.760000e-03,5.203733e+00,4.183467e+00
-3.740000e-03,5.212533e+00,4.216267e+00
-3.720000e-03,5.199467e+00,4.244800e+00
-3.700000e-03,5.177867e+00,4.291733e+00
-3.680000e-03,5.203733e+00,4.324800e+00
-3.660000e-03,5.186400e+00,4.362667e+00
-3.640000e-03,5.186400e+00,4.400267e+00
-3.620000e-03,5.186400e+00,4.428534e+00
-3.600000e-03,5.221067e+00,4.471200e+00
-3.580000e-03,5.186400e+00,4.499467e+00
-3.560000e-03,5.190667e+00,4.537067e+00
-3.540000e-03,5.177867e+00,4.574934e+00
-3.520000e-03,5.190667e+00,4.584267e+00
-3.500000e-03,5.195200e+00,4.593600e+00
-3.480000e-03,5.199467e+00,4.631467e+00
-3.460000e-03,5.203733e+00,4.654933e+00
-3.440000e-03,5.177867e+00,4.669067e+00
-3.420000e-03,5.190667e+00,4.692800e+00
-3.400000e-03,5.203733e+00,4.711733e+00
-3.380000e-03,5.177867e+00,4.721067e+00
-3.360000e-03,5.186400e+00,4.758667e+00
-3.340000e-03,5.186400e+00,4.758667e+00
-3.320000e-03,5.199467e+00,4.777600e+00
-3.300000e-03,5.195200e+00,4.787200e+00
-3.280000e-03,5.173333e+00,4.824800e+00
-3.260000e-03,5.186400e+00,4.838933e+00
-3.240000e-03,5.186400e+00,4.824800e+00
-3.220000e-03,5.199467e+00,4.824800e+00
-3.200000e-03,5.199467e+00,4.853067e+00
-3.180000e-03,5.195200e+00,4.862667e+00
-3.160000e-03,5.208267e+00,4.895467e+00
-3.140000e-03,5.186400e+00,4.876800e+00
-3.120000e-03,5.190667e+00,4.924000e+00
-3.100000e-03,5.221067e+00,4.919200e+00
-3.080000e-03,5.186400e+00,4.900267e+00
-3.060000e-03,5.212533e+00,4.933333e+00
-3.040000e-03,5.190667e+00,4.942667e+00
-3.020000e-03,5.208267e+00,4.938133e+00
-3.000000e-03,5.212533e+00,4.961600e+00
-2.980000e-03,5.190667e+00,4.966400e+00
-2.960000e-03,5.199467e+00,4.975733e+00
-2.940000e-03,5.186400e+00,4.980534e+00
-2.920000e-03,5.186400e+00,4.970933e+00
-2.900000e-03,5.199467e+00,4.989867e+00
-2.880000e-03,5.186400e+00,4.999467e+00
-2.860000e-03,5.190667e+00,5.004000e+00
-2.840000e-03,5.186400e+00,5.004000e+00
-2.820000e-03,5.199467e+00,4.999467e+00
-2.800000e-03,5.203733e+00,5.032267e+00
-2.780000e-03,5.199467e+00,5.018133e+00
-2.760000e-03,5.212533e+00,5.013600e+00
-2.740000e-03,5.186400e+00,5.018133e+00
-2.720000e-03,5.186400e+00,5.041867e+00
-2.700000e-03,5.208267e+00,5.041867e+00
-2.680000e-03,5.177867e+00,5.051200e+00
-2.660000e-03,5.186400e+00,5.041867e+00
-2.640000e-03,5.199467e+00,5.056000e+00
-2.620000e-03,5.208267e+00,5.056000e+00
-2.600000e-03,5.190667e+00,5.051200e+00
-2.580000e-03,5.212533e+00,5.089067e+00
-2.560000e-03,5.190667e+00,5.060534e+00
-2.540000e-03,5.190667e+00,5.041867e+00
-2.520000e-03,5.199467e+00,5.046400e+00
-2.500000e-03,5.203733e+00,5.060534e+00
-2.480000e-03,5.199467e+00,5.065333e+00
-2.460000e-03,5.203733e+00,5.074934e+00
-2.440000e-03,5.195200e+00,5.089067e+00
-2.420000e-03,5.208267e+00,5.079467e+00
-2.400000e-03,5.186400e+00,5.051200e+00
-2.380000e-03,5.190667e+00,5.065333e+00
-2.360000e-03,5.186400e+00,5.074934e+00
-2.340000e-03,5.195200e+00,5.089067e+00
-2.320000e-03,5.177867e+00,5.079467e+00
-2.300000e-03,5.203733e+00,5.065333e+00
-2.280000e-03,5.212533e+00,5.065333e+00
-2.260000e-03,5.208267e+00,5.084267e+00
-2.240000e-03,2.762667e-01,4.933333e+00
-2.220000e-03,2.677333e-01,4.678667e+00
-2.200000e-03,2.720000e-01,4.447467e+00
-2.180000e-03,2.589333e-01,4.249333e+00
-2.160000e-03,2.808000e-01,4.051200e+00
-2.140000e-03,2.850667e-01,3.867467e+00
-2.120000e-03,2.677333e-01,3.678667e+00
-2.100000e-03,2.589333e-01,3.527733e+00
-2.080000e-03,2.416000e-01,3.372000e+00
-2.060000e-03,2.546667e-01,3.216533e+00
-2.040000e-03,2.416000e-01,3.122133e+00
-2.020000e-03,2.720000e-01,2.957067e+00
-2.000000e-03,2.546667e-01,2.857867e+00
-1.980000e-03,2.416000e-01,2.730667e+00
-1.960000e-03,2.416000e-01,2.636267e+00
-1.940000e-03,2.416000e-01,2.523200e+00
-1.920000e-03,2.677333e-01,2.433600e+00
-1.900000e-03,2.677333e-01,2.329600e+00
-1.880000e-03,2.634667e-01,2.249600e+00
-1.860000e-03,2.373333e-01,2.169333e+00
-1.840000e-03,2.461333e-01,2.089067e+00
-1.820000e-03,2.634667e-01,2.013600e+00
-1.800000e-03,2.416000e-01,1.933600e+00
-1.780000e-03,2.634667e-01,1.858133e+00
-1.760000e-03,2.416000e-01,1.792000e+00
-1.740000e-03,2.416000e-01,1.730667e+00
-1.720000e-03,2.677333e-01,1.678933e+00
-1.700000e-03,2.589333e-01,1.603467e+00
-1.680000e-03,2.546667e-01,1.565600e+00
-1.660000e-03,2.461333e-01,1.528000e+00
-1.640000e-03,2.589333e-01,1.461867e+00
-1.620000e-03,2.461333e-01,1.428800e+00
-1.600000e-03,2.504000e-01,1.372267e+00
-1.580000e-03,2.504000e-01,1.325067e+00
-1.560000e-03,2.242667e-01,1.301600e+00
-1.540000e-03,2.546667e-01,1.287200e+00
-1.520000e-03,2.634667e-01,1.230667e+00
-1.500000e-03,2.373333e-01,1.178933e+00
-1.480000e-03,2.242667e-01,1.150667e+00
-1.460000e-03,2.634667e-01,1.122133e+00
-1.440000e-03,2.461333e-01,1.093867e+00
-1.420000e-03,2.416000e-01,1.070400e+00
-1.400000e-03,2.546667e-01,1.037333e+00
-1.380000e-03,2.546667e-01,9.949334e-01
-1.360000e-03,2.242667e-01,9.570667e-01
-1.340000e-03,2.416000e-01,9.618667e-01
-1.320000e-03,2.416000e-01,9.098667e-01
-1.300000e-03,2.288000e-01,9.005333e-01
-1.280000e-03,2.461333e-01,8.674667e-01
-1.260000e-03,2.330667e-01,8.770667e-01
-1.240000e-03,2.373333e-01,8.488000e-01
-1.220000e-03,2.330667e-01,8.202667e-01
-1.200000e-03,2.461333e-01,8.016000e-01
-1.180000e-03,2.546667e-01,8.016000e-01
-1.160000e-03,2.461333e-01,7.544000e-01
-1.140000e-03,2.373333e-01,7.544000e-01
-1.120000e-03,2.416000e-01,7.261333e-01
-1.100000e-03,2.114667e-01,7.261333e-01
-1.080000e-03,2.461333e-01,6.834667e-01
-1.060000e-03,2.461333e-01,6.930667e-01
-1.040000e-03,2.242667e-01,7.024000e-01
-1.020000e-03,2.416000e-01,6.600000e-01
-1.000000e-03,2.416000e-01,6.648000e-01
-9.800000e-04,2.546667e-01,6.458667e-01
-9.600000e-04,2.504000e-01,6.317334e-01
-9.400000e-04,2.634667e-01,6.224000e-01
-9.200000e-04,2.546667e-01,6.128000e-01
-9.000000e-04,2.373333e-01,6.128000e-01
-8.800000e-04,2.416000e-01,6.176000e-01
-8.600000e-04,2.242667e-01,5.656000e-01
-8.400000e-04,2.373333e-01,5.845333e-01
-8.200000e-04,2.416000e-01,5.893334e-01
-8.000000e-04,2.373333e-01,5.893334e-01
-7.800000e-04,2.461333e-01,5.704000e-01
-7.600000e-04,2.461333e-01,5.469334e-01
-7.400000e-04,2.373333e-01,5.421333e-01
-7.200000e-04,2.461333e-01,5.469334e-01
-7.000000e-04,2.461333e-01,5.280000e-01
-6.800000e-04,2.504000e-01,5.184000e-01
-6.600000e-04,2.461333e-01,5.280000e-01
-6.400000e-04,2.546667e-01,4.901333e-01
-6.200000e-04,2.461333e-01,5.090667e-01
